id,Gender,CustomerType,Age,TypeOfTravel,Class,FlightDistance,InflightWifiservice,DepartureArrivalTimeCconvenient,EaseOfOnlineBooking,GateLocation,FoodAndDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnBoardService,LegRoomService,BaggageHandling,CheckinService,InflightService,Cleanliness,DepartureDelayInMinutes,ArrivalDelayInMinutes,satisfaction
30795,Female,disloyal Customer,23,Business travel,Eco,301,1,2,1,3,5,1,2,5,1,1,3,4,4,5,25,15,neutral or dissatisfied
22555,Female,Loyal Customer,59,Business travel,Business,250,0,0,0,3,1,1,1,3,2,5,5,1,5,1,186,181,satisfied
86403,Female,disloyal Customer,22,Business travel,Business,760,4,0,4,3,4,4,4,4,4,3,4,3,5,4,0,0,satisfied
46521,Male,Loyal Customer,38,Business travel,Business,1982,5,5,5,5,3,4,1,5,5,5,5,3,5,1,0,0,satisfied
72682,Male,Loyal Customer,59,Personal Travel,Eco,929,3,4,3,3,5,3,4,5,5,2,5,5,4,5,0,7,neutral or dissatisfied
53665,Male,Loyal Customer,35,Business travel,Eco,1190,4,3,3,3,4,4,4,4,2,2,3,5,4,4,0,0,satisfied
30632,Female,Loyal Customer,21,Business travel,Business,533,4,4,4,4,4,4,4,4,1,1,3,4,5,4,0,0,satisfied
119821,Male,Loyal Customer,31,Business travel,Business,2528,2,3,3,3,2,2,2,2,1,4,4,4,4,2,0,0,neutral or dissatisfied
43999,Female,Loyal Customer,51,Business travel,Business,349,0,0,0,5,5,1,5,4,4,4,4,5,4,2,0,0,satisfied
28463,Male,Loyal Customer,56,Personal Travel,Eco,2588,1,5,1,1,1,1,1,1,2,4,3,1,2,1,10,8,neutral or dissatisfied
62748,Female,Loyal Customer,47,Business travel,Business,2338,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0,0,satisfied
93575,Male,Loyal Customer,42,Business travel,Eco,159,3,4,4,4,3,3,3,3,3,2,4,2,4,3,23,38,neutral or dissatisfied
52237,Female,disloyal Customer,25,Business travel,Eco,370,4,5,4,4,1,4,1,1,1,4,2,3,5,1,9,0,satisfied
122153,Male,Loyal Customer,57,Business travel,Business,2579,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,0,satisfied
43404,Female,disloyal Customer,25,Business travel,Eco Plus,531,2,0,2,4,2,2,2,2,5,3,5,2,4,2,0,0,neutral or dissatisfied
7796,Female,Loyal Customer,31,Business travel,Business,650,3,3,3,3,3,3,3,3,2,2,3,2,3,3,0,10,neutral or dissatisfied
112971,Male,disloyal Customer,29,Business travel,Eco Plus,1497,1,1,1,4,4,1,4,4,4,4,3,2,3,4,118,107,neutral or dissatisfied
107734,Female,Loyal Customer,68,Personal Travel,Eco,405,0,4,0,4,5,5,4,3,3,0,3,3,3,4,0,0,satisfied
29256,Female,Loyal Customer,35,Business travel,Business,859,2,2,2,2,1,1,3,2,2,2,2,1,2,4,0,0,satisfied
102390,Female,Loyal Customer,71,Business travel,Eco,223,3,5,5,5,3,3,4,3,3,3,3,2,3,4,31,23,neutral or dissatisfied
64733,Male,Loyal Customer,40,Business travel,Business,247,4,4,4,4,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
97714,Female,Loyal Customer,28,Personal Travel,Eco,942,2,1,2,2,4,2,4,4,1,3,1,4,2,4,34,30,neutral or dissatisfied
1436,Female,Loyal Customer,35,Business travel,Business,772,5,5,4,5,4,4,5,4,4,4,4,5,4,5,62,46,satisfied
98405,Female,Loyal Customer,50,Business travel,Eco,675,2,4,4,4,1,2,3,2,2,2,2,2,2,1,15,10,neutral or dissatisfied
56981,Female,Loyal Customer,64,Personal Travel,Eco,2454,3,2,3,3,3,1,1,1,2,3,4,1,4,1,3,16,neutral or dissatisfied
25569,Female,Loyal Customer,51,Business travel,Eco,696,5,1,1,1,1,1,1,5,5,5,5,4,5,3,4,0,satisfied
57084,Female,Loyal Customer,25,Personal Travel,Business,1222,3,5,3,3,5,3,5,5,4,4,4,2,3,5,24,0,neutral or dissatisfied
72684,Male,Loyal Customer,68,Personal Travel,Eco,1121,1,4,1,3,4,1,2,4,4,3,3,5,4,4,0,0,neutral or dissatisfied
113449,Male,Loyal Customer,60,Business travel,Business,2504,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
39965,Male,Loyal Customer,54,Business travel,Business,1404,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,8,satisfied
27044,Female,Loyal Customer,14,Personal Travel,Business,1709,4,3,4,3,5,4,5,5,1,2,3,3,2,5,4,0,neutral or dissatisfied
68073,Female,Loyal Customer,39,Business travel,Business,868,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
4930,Female,Loyal Customer,44,Business travel,Eco,334,2,1,1,1,1,4,3,2,2,2,2,2,2,3,46,32,neutral or dissatisfied
72149,Male,Loyal Customer,64,Personal Travel,Eco,731,4,4,4,3,4,3,3,5,4,2,3,3,3,3,165,146,satisfied
38024,Male,Loyal Customer,42,Business travel,Business,1867,2,2,2,2,1,5,3,4,4,4,4,1,4,4,0,0,satisfied
50152,Male,Loyal Customer,36,Business travel,Eco,363,5,2,2,2,5,5,5,5,1,2,4,5,3,5,0,0,satisfied
58370,Male,Loyal Customer,60,Business travel,Business,2424,1,1,1,1,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
38103,Female,Loyal Customer,19,Business travel,Business,1249,1,1,5,1,3,4,3,3,4,1,1,2,4,3,0,0,satisfied
5513,Female,Loyal Customer,60,Business travel,Business,2679,3,3,3,3,4,5,5,3,3,3,3,3,3,5,6,0,satisfied
20382,Male,Loyal Customer,43,Business travel,Eco Plus,265,4,4,5,4,4,4,4,4,4,2,3,2,4,4,0,0,neutral or dissatisfied
73811,Female,Loyal Customer,25,Personal Travel,Eco Plus,204,3,3,3,3,3,3,3,3,4,5,3,1,3,3,0,2,neutral or dissatisfied
31809,Male,Loyal Customer,46,Business travel,Eco,1103,3,1,1,1,3,3,3,1,1,3,4,3,3,3,0,23,neutral or dissatisfied
30303,Male,disloyal Customer,25,Business travel,Eco,1387,3,3,3,5,5,3,5,5,4,4,2,2,5,5,3,49,neutral or dissatisfied
76266,Male,Loyal Customer,46,Business travel,Eco,1927,2,1,1,1,2,2,2,2,2,3,2,1,4,2,0,0,neutral or dissatisfied
81420,Male,Loyal Customer,26,Business travel,Business,393,1,1,1,1,5,5,5,5,5,4,5,4,5,5,0,0,satisfied
2435,Female,Loyal Customer,11,Personal Travel,Eco,641,2,4,1,1,3,1,3,3,4,2,4,5,5,3,0,2,neutral or dissatisfied
77643,Male,Loyal Customer,41,Business travel,Business,813,3,3,3,3,2,4,4,5,5,5,5,5,5,5,4,0,satisfied
28400,Female,Loyal Customer,52,Business travel,Business,1489,2,3,3,3,1,4,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
88991,Female,Loyal Customer,40,Personal Travel,Eco,1199,3,5,3,4,4,3,4,4,5,5,3,2,4,4,4,0,neutral or dissatisfied
29863,Female,Loyal Customer,53,Business travel,Eco,31,5,3,3,3,4,5,4,5,5,5,5,3,5,3,0,0,satisfied
117152,Female,Loyal Customer,51,Personal Travel,Eco,338,2,4,5,1,3,4,4,2,2,5,2,3,2,5,0,0,neutral or dissatisfied
67494,Female,disloyal Customer,22,Business travel,Eco Plus,641,4,2,4,4,5,4,5,5,1,5,3,3,4,5,3,0,neutral or dissatisfied
40303,Male,Loyal Customer,69,Personal Travel,Eco,387,3,1,3,4,4,3,4,4,3,2,3,4,4,4,13,0,neutral or dissatisfied
47863,Female,disloyal Customer,24,Business travel,Eco,451,1,1,1,3,2,1,2,2,3,4,3,3,2,2,0,0,neutral or dissatisfied
29455,Female,Loyal Customer,46,Personal Travel,Eco,421,3,2,3,4,1,3,4,5,5,3,5,3,5,4,0,10,neutral or dissatisfied
26853,Female,Loyal Customer,27,Personal Travel,Eco,224,3,4,3,4,1,3,1,1,4,5,5,4,5,1,0,0,neutral or dissatisfied
13700,Male,Loyal Customer,69,Personal Travel,Eco,300,3,5,3,1,4,3,4,4,3,2,2,5,3,4,0,0,neutral or dissatisfied
76141,Female,Loyal Customer,23,Business travel,Business,1886,3,3,3,3,4,4,4,4,4,5,5,5,4,4,4,0,satisfied
122652,Female,Loyal Customer,60,Business travel,Business,361,4,4,4,4,5,5,5,5,5,5,5,3,5,5,0,0,satisfied
7519,Female,Loyal Customer,35,Business travel,Business,762,2,2,2,2,4,4,4,4,4,4,4,4,4,3,16,0,satisfied
119833,Male,disloyal Customer,25,Business travel,Eco,912,3,2,2,2,5,2,5,5,1,1,1,2,1,5,107,92,neutral or dissatisfied
96153,Male,disloyal Customer,24,Business travel,Eco,460,2,0,2,2,5,2,4,5,3,3,5,3,4,5,0,0,neutral or dissatisfied
68455,Male,Loyal Customer,54,Business travel,Business,1067,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,2,satisfied
82784,Female,Loyal Customer,47,Business travel,Business,231,2,2,2,2,1,4,3,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
3551,Male,Loyal Customer,51,Business travel,Eco,227,2,4,4,4,2,2,2,2,4,5,4,4,4,2,0,9,neutral or dissatisfied
49248,Male,disloyal Customer,25,Business travel,Eco,308,2,0,2,2,4,2,4,4,1,2,2,3,3,4,0,0,neutral or dissatisfied
98110,Female,Loyal Customer,51,Business travel,Business,472,1,1,1,1,4,4,5,5,5,5,5,3,5,3,0,3,satisfied
71965,Male,Loyal Customer,57,Business travel,Business,1440,5,5,5,5,4,5,4,4,4,4,4,5,4,4,8,10,satisfied
2470,Female,Loyal Customer,37,Personal Travel,Eco,722,3,5,3,3,4,3,4,4,4,4,3,2,2,4,4,0,neutral or dissatisfied
29503,Male,Loyal Customer,53,Personal Travel,Eco,1216,5,1,5,2,2,1,2,2,2,3,1,4,1,2,0,0,satisfied
91045,Female,Loyal Customer,28,Personal Travel,Eco,594,2,5,2,1,3,2,3,3,2,2,3,4,3,3,38,39,neutral or dissatisfied
89652,Male,Loyal Customer,37,Business travel,Business,1089,3,3,3,3,1,3,2,3,3,3,3,1,3,4,0,18,neutral or dissatisfied
87269,Female,Loyal Customer,50,Business travel,Business,1648,2,2,2,2,3,4,4,4,4,5,4,5,4,4,11,0,satisfied
61667,Female,Loyal Customer,32,Business travel,Business,1635,4,1,5,1,4,4,4,4,4,1,4,3,3,4,4,0,neutral or dissatisfied
30450,Male,Loyal Customer,49,Business travel,Business,991,4,2,2,2,5,3,2,4,4,4,4,3,4,4,0,0,neutral or dissatisfied
118015,Male,Loyal Customer,32,Business travel,Business,1037,2,4,4,4,2,2,2,2,1,5,3,4,3,2,18,8,neutral or dissatisfied
105556,Male,Loyal Customer,43,Business travel,Eco Plus,611,1,3,3,3,1,1,1,1,2,1,2,3,3,1,5,0,neutral or dissatisfied
111908,Female,disloyal Customer,28,Business travel,Business,628,4,5,5,3,2,5,2,2,5,3,5,5,5,2,9,1,neutral or dissatisfied
33986,Male,Loyal Customer,26,Business travel,Eco,1598,4,3,2,2,4,4,5,4,2,2,5,3,2,4,13,0,satisfied
102355,Female,Loyal Customer,54,Business travel,Business,223,2,3,3,3,3,4,4,3,3,3,2,1,3,1,0,4,neutral or dissatisfied
61603,Female,Loyal Customer,44,Business travel,Business,1379,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,0,satisfied
116504,Male,Loyal Customer,34,Personal Travel,Eco,325,1,2,1,3,1,1,5,1,2,1,2,2,2,1,15,0,neutral or dissatisfied
99756,Female,Loyal Customer,58,Personal Travel,Eco,255,4,4,4,4,5,1,3,3,3,4,4,2,3,1,0,10,neutral or dissatisfied
62175,Female,disloyal Customer,34,Business travel,Eco,2454,1,2,2,3,1,1,1,1,4,1,4,3,4,1,2,0,neutral or dissatisfied
81918,Female,Loyal Customer,50,Business travel,Business,1535,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
41266,Male,Loyal Customer,31,Personal Travel,Eco,1042,1,4,1,3,3,1,4,3,3,3,5,3,4,3,2,2,neutral or dissatisfied
39740,Female,Loyal Customer,40,Personal Travel,Eco,410,4,5,4,3,5,4,5,5,1,1,4,5,2,5,0,19,neutral or dissatisfied
99644,Male,Loyal Customer,43,Business travel,Business,1670,4,4,4,4,4,3,4,5,5,5,5,3,5,4,0,0,satisfied
15791,Female,Loyal Customer,59,Business travel,Business,1819,4,4,4,4,3,4,5,5,5,5,5,4,5,4,22,0,satisfied
75458,Male,Loyal Customer,58,Business travel,Business,1927,1,3,2,3,3,3,3,1,1,1,1,3,1,2,0,0,neutral or dissatisfied
94720,Male,Loyal Customer,53,Business travel,Business,1842,3,3,4,4,2,4,4,3,3,3,3,4,3,4,100,95,neutral or dissatisfied
123090,Male,Loyal Customer,38,Business travel,Business,1807,4,4,5,5,4,4,4,4,4,4,4,3,4,1,39,36,neutral or dissatisfied
49464,Male,Loyal Customer,57,Business travel,Eco,86,5,3,3,3,5,5,5,5,3,5,5,3,4,5,5,18,satisfied
48902,Male,Loyal Customer,52,Business travel,Business,109,2,2,2,2,1,1,4,4,4,4,4,2,4,2,0,0,satisfied
29217,Male,Loyal Customer,54,Business travel,Business,834,1,1,1,1,3,4,4,5,5,5,5,3,5,5,0,0,satisfied
100531,Female,Loyal Customer,37,Personal Travel,Eco,580,2,4,2,3,1,2,1,1,5,4,5,3,5,1,0,0,neutral or dissatisfied
44467,Female,Loyal Customer,38,Business travel,Eco,196,4,4,4,4,4,4,4,4,2,5,4,2,4,4,53,76,neutral or dissatisfied
11766,Male,Loyal Customer,42,Personal Travel,Eco,429,2,2,2,3,4,2,4,4,1,3,2,2,3,4,7,0,neutral or dissatisfied
68988,Male,Loyal Customer,60,Business travel,Business,2422,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
37082,Male,Loyal Customer,56,Business travel,Business,2203,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0,satisfied
8583,Female,Loyal Customer,49,Personal Travel,Eco,109,4,3,4,4,4,4,4,4,1,1,5,4,2,4,148,142,neutral or dissatisfied
35872,Female,Loyal Customer,18,Personal Travel,Eco,937,2,5,2,1,4,2,1,4,5,2,5,3,4,4,0,6,neutral or dissatisfied
35434,Male,Loyal Customer,14,Personal Travel,Eco,1118,3,5,2,1,2,2,2,2,4,4,5,4,4,2,0,0,neutral or dissatisfied
75239,Male,Loyal Customer,24,Personal Travel,Eco,1744,4,1,4,4,2,4,2,2,3,5,4,4,3,2,0,0,neutral or dissatisfied
36005,Female,Loyal Customer,45,Business travel,Business,3089,4,5,4,4,2,4,4,5,5,5,5,4,5,2,0,0,satisfied
85163,Male,Loyal Customer,49,Business travel,Business,689,1,3,1,1,5,5,4,5,5,4,5,3,5,4,0,0,satisfied
11015,Female,Loyal Customer,49,Business travel,Business,308,2,1,1,1,5,4,3,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
71064,Male,Loyal Customer,36,Personal Travel,Eco,978,2,4,2,2,4,2,4,4,5,5,4,5,5,4,1,0,neutral or dissatisfied
124843,Male,Loyal Customer,28,Personal Travel,Eco,280,1,5,1,4,1,1,1,1,3,4,5,5,5,1,0,0,neutral or dissatisfied
7449,Male,Loyal Customer,48,Personal Travel,Eco,522,5,5,5,1,1,5,1,1,3,4,4,5,5,1,6,0,satisfied
84726,Female,Loyal Customer,48,Business travel,Business,534,4,4,4,4,4,5,4,4,4,4,4,5,4,4,0,0,satisfied
113746,Male,Loyal Customer,14,Personal Travel,Eco,397,1,5,5,3,2,5,2,2,3,5,4,5,4,2,0,0,neutral or dissatisfied
104595,Female,Loyal Customer,52,Personal Travel,Eco,369,2,1,2,2,4,2,3,4,4,2,4,4,4,3,0,0,neutral or dissatisfied
51591,Male,Loyal Customer,37,Business travel,Eco,370,4,2,2,2,4,5,4,4,2,5,2,5,2,4,10,4,satisfied
47935,Female,Loyal Customer,22,Personal Travel,Eco,748,2,4,2,4,5,2,5,5,3,5,3,1,2,5,0,0,neutral or dissatisfied
15087,Male,disloyal Customer,36,Business travel,Eco,322,2,4,2,3,1,2,1,1,1,5,3,1,3,1,2,11,neutral or dissatisfied
12994,Male,disloyal Customer,32,Business travel,Eco,374,3,3,3,2,4,3,4,4,3,3,5,2,1,4,69,59,neutral or dissatisfied
62927,Female,Loyal Customer,51,Business travel,Business,2500,3,3,3,3,3,5,5,3,3,2,3,3,3,3,5,14,satisfied
66492,Female,disloyal Customer,24,Business travel,Business,447,0,2,1,3,1,1,1,1,4,5,4,3,4,1,0,0,satisfied
69811,Male,disloyal Customer,28,Business travel,Business,1055,4,4,4,1,4,4,1,4,3,5,4,5,4,4,1,0,neutral or dissatisfied
97228,Female,Loyal Customer,56,Personal Travel,Eco Plus,1390,2,4,2,1,2,4,5,2,2,2,2,3,2,4,0,3,neutral or dissatisfied
104020,Female,Loyal Customer,40,Business travel,Business,1262,1,0,0,3,2,3,3,1,1,0,1,2,1,1,0,6,neutral or dissatisfied
91490,Female,disloyal Customer,21,Business travel,Eco,859,3,3,3,3,3,3,3,3,4,2,3,1,4,3,0,0,neutral or dissatisfied
20081,Female,Loyal Customer,8,Personal Travel,Eco Plus,738,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,0,neutral or dissatisfied
102671,Male,disloyal Customer,20,Business travel,Eco,255,1,4,1,3,3,1,1,3,4,5,5,4,4,3,90,82,neutral or dissatisfied
6650,Male,Loyal Customer,53,Personal Travel,Eco,416,1,5,2,1,2,2,2,2,1,2,2,5,2,2,4,3,neutral or dissatisfied
20104,Female,disloyal Customer,38,Business travel,Eco,416,3,3,3,1,4,3,4,4,2,4,3,3,2,4,4,1,neutral or dissatisfied
121946,Male,Loyal Customer,41,Business travel,Business,430,1,1,1,1,3,4,4,5,5,5,5,5,5,4,64,67,satisfied
16044,Male,Loyal Customer,56,Business travel,Business,972,5,5,5,5,5,1,3,3,3,4,3,2,3,4,0,0,satisfied
1101,Female,Loyal Customer,46,Personal Travel,Eco,354,1,1,1,3,1,4,3,1,1,1,1,1,1,4,0,0,neutral or dissatisfied
13742,Female,disloyal Customer,25,Business travel,Eco,441,3,1,2,3,4,2,5,4,3,1,4,4,4,4,45,30,neutral or dissatisfied
54864,Male,Loyal Customer,30,Business travel,Business,641,3,4,4,4,3,3,3,3,3,4,3,3,4,3,0,0,neutral or dissatisfied
102127,Male,disloyal Customer,25,Business travel,Business,407,3,0,3,1,2,3,2,2,4,3,4,4,5,2,14,12,neutral or dissatisfied
114537,Female,Loyal Customer,49,Personal Travel,Business,308,1,4,1,4,2,3,1,2,2,1,2,5,2,1,0,11,neutral or dissatisfied
86969,Male,Loyal Customer,67,Business travel,Business,2226,4,4,4,4,1,3,3,4,4,4,4,1,4,4,0,0,neutral or dissatisfied
122004,Female,disloyal Customer,24,Business travel,Business,83,4,0,4,1,5,4,5,5,3,4,4,4,5,5,0,19,satisfied
63047,Male,Loyal Customer,52,Personal Travel,Eco,909,2,5,2,4,5,2,5,5,3,1,5,1,1,5,5,1,neutral or dissatisfied
95024,Female,Loyal Customer,9,Personal Travel,Eco,239,5,4,5,2,1,5,1,1,3,5,2,2,3,1,1,2,satisfied
81120,Female,Loyal Customer,53,Business travel,Business,1674,4,3,4,4,3,2,2,5,5,5,5,1,5,3,4,0,satisfied
118543,Male,Loyal Customer,53,Business travel,Business,2149,5,5,1,5,3,4,4,4,4,4,4,3,4,3,0,0,satisfied
93587,Female,Loyal Customer,36,Personal Travel,Eco,159,2,5,2,4,5,2,5,5,3,3,5,4,5,5,0,5,neutral or dissatisfied
81074,Female,Loyal Customer,34,Business travel,Business,2461,4,4,4,4,1,3,4,4,4,3,4,4,4,1,0,0,neutral or dissatisfied
118841,Male,disloyal Customer,23,Business travel,Eco Plus,304,1,0,1,3,3,1,3,3,3,1,5,2,2,3,0,0,neutral or dissatisfied
60996,Male,Loyal Customer,55,Business travel,Business,1884,5,5,4,5,3,5,4,5,5,5,5,3,5,5,0,0,satisfied
94127,Female,disloyal Customer,57,Business travel,Business,293,3,3,3,2,2,3,2,2,3,5,4,3,5,2,1,0,neutral or dissatisfied
81799,Male,Loyal Customer,60,Business travel,Business,1416,5,5,5,5,4,4,4,2,2,2,2,5,2,4,0,0,satisfied
45384,Female,disloyal Customer,35,Business travel,Eco Plus,175,1,1,1,2,1,1,1,1,2,2,2,1,1,1,0,0,neutral or dissatisfied
17287,Male,Loyal Customer,46,Business travel,Business,403,2,2,5,2,5,3,3,2,2,2,2,3,2,3,0,0,neutral or dissatisfied
105267,Female,Loyal Customer,63,Personal Travel,Eco,2106,4,2,4,4,2,4,3,1,1,4,1,4,1,1,2,18,neutral or dissatisfied
7963,Male,Loyal Customer,17,Personal Travel,Eco,594,1,5,1,2,4,1,2,4,1,2,3,5,2,4,0,0,neutral or dissatisfied
44009,Female,Loyal Customer,42,Personal Travel,Eco,334,2,4,2,4,2,5,5,4,4,2,4,3,4,5,34,32,neutral or dissatisfied
86539,Male,Loyal Customer,37,Personal Travel,Eco,762,3,4,3,3,2,3,2,2,3,3,3,2,4,2,15,9,neutral or dissatisfied
123742,Male,Loyal Customer,57,Business travel,Eco,96,4,3,3,3,3,4,3,3,4,3,4,3,4,3,16,,neutral or dissatisfied
103541,Male,Loyal Customer,31,Business travel,Business,2461,1,1,4,1,4,5,4,4,3,2,5,5,4,4,5,1,satisfied
86363,Male,disloyal Customer,25,Business travel,Business,794,4,0,4,5,4,4,4,4,3,2,5,4,4,4,37,34,neutral or dissatisfied
91506,Female,Loyal Customer,25,Business travel,Business,1620,1,1,1,1,4,5,4,4,4,4,3,4,4,4,79,129,satisfied
47976,Female,Loyal Customer,60,Personal Travel,Eco,834,2,5,2,4,2,5,1,3,3,2,3,2,3,4,0,2,neutral or dissatisfied
109777,Female,Loyal Customer,51,Business travel,Business,2766,2,1,3,1,2,2,3,2,2,2,2,3,2,3,42,38,neutral or dissatisfied
90808,Female,Loyal Customer,45,Business travel,Business,444,1,1,1,1,5,5,4,1,1,2,1,3,1,3,16,2,satisfied
87026,Male,Loyal Customer,30,Personal Travel,Business,645,2,4,3,1,2,3,2,2,4,2,4,3,4,2,12,0,neutral or dissatisfied
108662,Female,disloyal Customer,31,Business travel,Business,1747,1,1,1,3,1,1,5,1,5,5,5,4,5,1,14,8,neutral or dissatisfied
30563,Male,disloyal Customer,51,Business travel,Eco,628,2,0,2,1,4,2,4,4,3,2,1,1,2,4,8,0,neutral or dissatisfied
116351,Male,Loyal Customer,53,Personal Travel,Eco,446,4,4,2,4,1,2,1,1,3,4,5,5,5,1,0,0,satisfied
35699,Female,Loyal Customer,42,Personal Travel,Eco,2475,2,1,2,3,4,2,4,2,2,2,2,4,2,2,0,0,neutral or dissatisfied
63437,Female,Loyal Customer,18,Personal Travel,Eco,337,0,4,0,3,2,0,2,2,4,2,5,5,5,2,0,0,satisfied
18908,Female,Loyal Customer,69,Personal Travel,Eco,448,2,4,2,3,3,4,4,3,3,2,3,3,3,4,0,0,neutral or dissatisfied
17534,Male,Loyal Customer,39,Business travel,Eco,297,4,2,3,2,4,4,4,4,1,3,2,2,3,4,3,0,satisfied
101169,Male,Loyal Customer,20,Business travel,Business,1794,1,1,1,1,1,1,1,1,4,4,2,2,1,1,0,0,neutral or dissatisfied
87531,Female,disloyal Customer,20,Business travel,Eco,321,2,2,2,3,2,2,2,2,4,1,3,3,2,2,0,0,neutral or dissatisfied
18907,Male,Loyal Customer,25,Personal Travel,Eco,551,3,4,3,3,2,3,2,2,4,3,4,2,2,2,0,0,neutral or dissatisfied
104866,Male,Loyal Customer,47,Business travel,Eco,327,3,3,2,3,3,3,3,3,4,4,4,2,3,3,16,1,neutral or dissatisfied
118756,Male,Loyal Customer,44,Personal Travel,Eco,325,4,3,3,4,2,3,2,2,4,2,3,2,4,2,0,0,neutral or dissatisfied
109707,Male,Loyal Customer,39,Business travel,Business,2024,1,1,1,1,4,4,4,4,4,4,4,3,4,4,23,22,satisfied
2457,Male,disloyal Customer,24,Business travel,Eco,722,2,2,2,4,4,2,4,4,2,3,3,3,4,4,0,0,neutral or dissatisfied
109629,Female,disloyal Customer,40,Business travel,Business,802,1,1,1,1,1,1,1,1,4,3,5,5,5,1,0,0,neutral or dissatisfied
50461,Male,Loyal Customer,39,Business travel,Eco,421,4,5,5,5,4,4,4,4,3,2,1,2,3,4,0,0,satisfied
95919,Male,Loyal Customer,52,Business travel,Business,1504,2,2,2,2,2,4,5,3,3,3,3,5,3,3,0,0,satisfied
67992,Female,Loyal Customer,64,Personal Travel,Eco Plus,1464,1,4,1,4,3,5,5,1,1,1,1,3,1,3,16,3,neutral or dissatisfied
163,Female,Loyal Customer,64,Personal Travel,Eco,227,2,4,2,3,5,5,4,2,2,2,2,3,2,3,6,0,neutral or dissatisfied
6475,Male,Loyal Customer,12,Personal Travel,Eco Plus,296,1,4,1,4,4,1,4,4,2,2,3,1,4,4,29,21,neutral or dissatisfied
81654,Female,Loyal Customer,50,Business travel,Business,1653,1,1,1,1,3,4,5,5,5,5,5,3,5,4,31,37,satisfied
73898,Male,Loyal Customer,56,Business travel,Business,2342,5,5,5,5,5,5,5,5,5,5,4,5,4,5,34,40,satisfied
99117,Female,Loyal Customer,70,Personal Travel,Eco,453,5,5,5,1,2,5,4,4,4,5,4,3,4,3,0,0,satisfied
75931,Male,Loyal Customer,33,Business travel,Eco Plus,205,2,4,4,4,2,1,2,2,4,3,3,2,4,2,0,58,neutral or dissatisfied
41933,Female,Loyal Customer,56,Personal Travel,Eco,129,2,2,2,3,4,2,3,2,2,2,1,3,2,4,9,7,neutral or dissatisfied
116214,Male,Loyal Customer,35,Personal Travel,Eco,447,2,1,1,3,1,1,1,1,4,5,3,3,3,1,0,0,neutral or dissatisfied
93807,Male,Loyal Customer,54,Personal Travel,Eco Plus,1259,4,5,4,1,2,4,2,2,5,3,5,5,4,2,0,0,satisfied
90248,Male,Loyal Customer,11,Personal Travel,Eco,1121,3,2,3,2,1,3,1,1,2,2,1,4,2,1,100,92,neutral or dissatisfied
40835,Female,Loyal Customer,63,Business travel,Business,184,2,5,5,5,3,4,3,3,3,3,2,3,3,2,0,0,neutral or dissatisfied
99395,Male,Loyal Customer,53,Business travel,Business,337,0,0,0,2,2,4,4,1,1,1,1,5,1,3,2,0,satisfied
16337,Male,Loyal Customer,57,Personal Travel,Eco,594,1,3,2,1,1,2,1,1,4,1,1,3,1,1,0,16,neutral or dissatisfied
2377,Female,Loyal Customer,8,Personal Travel,Business,767,4,2,5,3,2,5,2,2,3,1,4,1,3,2,0,0,neutral or dissatisfied
126984,Male,Loyal Customer,52,Business travel,Business,2615,3,3,3,3,2,5,5,5,5,5,5,4,5,4,0,0,satisfied
52253,Male,disloyal Customer,22,Business travel,Eco,455,4,4,4,5,4,4,4,4,5,4,1,1,4,4,0,0,satisfied
32924,Female,Loyal Customer,64,Personal Travel,Eco,102,1,2,0,3,1,3,4,3,3,0,5,1,3,2,0,0,neutral or dissatisfied
15292,Female,Loyal Customer,25,Business travel,Eco Plus,500,5,1,2,2,5,5,5,5,1,5,2,1,2,5,0,0,satisfied
45247,Female,Loyal Customer,34,Business travel,Eco Plus,911,5,2,2,2,5,5,5,5,4,3,4,2,2,5,59,78,satisfied
22872,Female,Loyal Customer,7,Personal Travel,Eco,302,3,1,3,4,2,3,2,2,3,1,4,4,3,2,0,0,neutral or dissatisfied
55211,Male,Loyal Customer,7,Personal Travel,Business,1009,1,5,1,4,2,1,2,2,4,5,5,5,4,2,2,0,neutral or dissatisfied
5306,Male,Loyal Customer,65,Personal Travel,Eco,383,2,3,2,1,1,2,1,1,5,4,5,5,5,1,0,0,neutral or dissatisfied
31297,Male,Loyal Customer,41,Business travel,Business,2299,2,2,2,2,5,4,5,4,4,4,4,4,4,5,0,4,satisfied
